Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2021,Revenue Intergovt Payments,General,Credits,Prior Year Credit Adjustments,653629.62,0,653629.62,0,654059.23,429.61
2021,Revenue Intergovt Payments,General,Credits,Suppl Taconite Hmstd Credit,5394293,0,5394293,0,5394293,0
2021,Revenue Intergovt Payments,General,Local Aids,Aquatic Invas Species Prev Aid,10000000,0,10000000,0,10000000,0
2021,Revenue Intergovt Payments,General,Local Aids,Casino Aid to Counties,1134866,0,1134866,0,1134866,0
2021,Revenue Intergovt Payments,General,Local Aids,County Program Aid,260216446,0,260216446,0,260216446,0
2021,Revenue Intergovt Payments,General,Local Aids,Disparity Reduction Aid,10194628,0,10194628,0,10194628,0
2021,Revenue Intergovt Payments,General,Local Aids,Indian Out Of Home Place Aid,5000000,0,5000000,0,5000000,0
2021,Revenue Intergovt Payments,General,Local Aids,Local Govt Aid (City Aid),561353137,0,561353137,0,561353137,0
2021,Revenue Intergovt Payments,General,Local Aids,Production Property Trans Aid,23915,0,23915,0,23915,0
2021,Revenue Intergovt Payments,General,Local Aids,Pymt in Lieu of Taxes (PILT),36089860.92,0,36089860.92,0,36089860.92,0
2021,Revenue Intergovt Payments,General,Local Aids,Riparian Protection Aid,7255073,0,7255073,0,7255073,0
2021,Revenue Intergovt Payments,General,Local Aids,State Taconite Aid,4280617,0,4280617,0,4280617,0
2021,Revenue Intergovt Payments,General,Local Aids,Township Aid,9974785,0,9974785,0,10000000,25215
2021,Revenue Intergovt Payments,General,Local Aids,Utility Valuation Trans Aid,2659,0,2659,0,2659,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Border City Reimbursement,32463.72,0,32463.72,0,32463.72,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Disaster Credits,1397784.08,0,1397784.08,0,1397784.08,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Mahnomen Property Tax Reimb,1200000,0,1200000,0,1200000,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Minneapolis Debt Service Aid,3610000,0,3610000,0,3610000,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Miscellaneous Payments,600000,0,600000,0,600000,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Perf Measurement Reimbursement,457896,0,457896,0,457896,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Senior Property Tax Deferral Reimb,1478749.32,0,1478749.32,0,1478749.32,0
2021,Revenue Intergovt Payments,General,Other Local Govt Payments,Taconite Aid Reimbursement,561050,0,561050,0,561050,0
2021,Revenue Intergovt Payments,General,Other Taxes and Refunds,Political Contrib Refund,3211157.85,0,3211157.85,0,3219632.85,8475
2021,Revenue Intergovt Payments,General,Other Taxes and Refunds,Tax Refund Interest,16083616.35,0,16083616.35,0,16180173.84,96557.49
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Amortization Aids,4822564.1,0,4822564.1,0,4822564.1,0
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Fire Insurance Surcharge Aid,4610517.6,0,4610517.6,0,4610517.6,0
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Fire State Aid,32500360.57,0,32500360.57,0,32500360.57,0
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Firefighter Supp Benefits Reim,637202.33,0,637202.33,0,637202.33,0
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Police State Aid,84184647.91,0,84184647.91,0,84184647.91,0
2021,Revenue Intergovt Payments,General,Pension-Related Aids,Police/Fire Retire Supp State,14499940,0,14499940,0,14499940,0
2021,Revenue Intergovt Payments,General,Refunds,Homestead Credit Refund,575755345.6,0,575755345.6,0,576389927.46,634581.86
2021,Revenue Intergovt Payments,General,Refunds,Renters Property Tax Refund,225180587.72,0,225180587.72,0,225735607.29,555019.57
2021,Revenue Intergovt Payments,General,Refunds,Special Property Tax Refund,10861636.51,0,10861636.51,0,10877608.26,15971.75
2021,Revenue Intergovt Payments,General,Refunds,Sustain Forest Incentive Pymt,12505836.04,0,12505836.04,0,12508486.84,2650.8
2021,Revenue Intergovt Payments,Health Care Access,Other Taxes and Refunds,Tax Refund Interest,695148.88,0,695148.88,0,695572.37,423.49
2021,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2021,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Tax Refund Interest,45416.35,0,45416.35,0,45418.56,2.21
2021,Revenue Intergovt Payments,Miscellaneous Agency,Other Taxes and Refunds,Other Taxes and Refunds,50453811.11,0,30294299.73,20159511.38,30294500.45,200.72
2021,Revenue Intergovt Payments,Other Misc Special Revenue,Local Aids,Small Cities Assistance,0,0,0,0,0,0
2021,Revenue Intergovt Payments,Remediation Fund,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2021,Revenue Intergovt Payments,Restrict Misc Special Revenue,Credits,Agricultural Preservation Credit,196894.81,0,180000,16894.81,180000,0
2021,Revenue Intergovt Payments,Restrict Misc Special Revenue,Other Taxes and Refunds,Other Taxes and Refunds,511558.36,0,0,511558.36,0,0
2021,Revenue Intergovt Payments,State Airports,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2021,Revenue Intergovt Payments,Taxes Clearing Agency,Local Sales Tax,Local Sales Tax,11698.42,0,0,11698.42,0,0
2021,Science Museum,Environment & Natural Resource,Science Museum Of Minn,Science Museum Of Minn,101195,0,101195,0,101195,0
2021,Science Museum,General,Science Museum Of Minn,Science Museum Of Minn,1079000,0,1079000,0,1079000,0
2021,Secretary of State,General,Secretary Of State,Secretary Of State,7491240.9,0,7491240.9,0,7491454.11,213.21
2021,Secretary of State,Gift,Secretary Of State,Secretary Of State,1210489.83,0,1210489.83,0,1210489.83,0
2021,Secretary of State,Other Misc Special Revenue,Secretary Of State,Secretary Of State,1564941.14,0,1564941.14,0,1564941.14,0
2021,Secretary of State,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Secretary of State,Restrict Misc Special Revenue,Secretary Of State,Secretary Of State,12216762.6,0,12029138.08,187624.52,12031477,2338.92
2021,Senate,Coronavirus Relief Fund,Senate,Senate,268000,0,268000,0,268000,0
2021,Senate,General,Senate,Senate,36186434.79,0,36186434.79,0,36186434.79,0
2021,Senate,Health Care Access,Senate,Senate,0,0,0,0,0,0
2021,Senate,Miscellaneous Agency,Senate,Senate,30225.51,0,30225.51,0,30225.51,0
2021,Senate,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Sentencing Guidelines Comm,General,Mn Sentencing Guideline Com,Mn Sentencing Guideline Com,676646.53,0,676646.53,0,676678.53,32
2021,Sentencing Guidelines Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Social Work Board,Health Related Boards,Social Work Board Of,Social Work Board Of,1393282.01,0,1393282.01,0,1425452.66,32170.65
2021,Social Work Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Social Work Board,Restrict Misc Special Revenue,Social Work Board Of,Social Work Board Of,40000,0,40000,0,40000,0
2021,State Auditor,General,State Auditor,Audit Practice,6479087.03,0,6479087.03,0,6479087.03,0
2021,State Auditor,General,State Auditor,Constitutional Office,354119.14,0,354119.14,0,354678.68,559.54
2021,State Auditor,General,State Auditor,Government Information,679040.5,0,679040.5,0,679040.5,0
2021,State Auditor,General,State Auditor,Legal/Special Investigations,378936.14,0,378936.14,0,378936.14,0
2021,State Auditor,General,State Auditor,Operations Management,551054.13,0,551054.13,0,551054.13,0
2021,State Auditor,General,State Auditor,Pension,503567.38,0,503567.38,0,503567.38,0
2021,State Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2021,State Auditor,Restrict Misc Special Revenue,State Auditor,Audit Practice,60135.13,0,22783.37,37351.76,22783.37,0
2021,State Auditor,Restrict Misc Special Revenue,State Auditor,Government Information,3126.04,0,3126.04,0,3126.04,0
2021,State Auditor,Restrict Misc Special Revenue,State Auditor,Tax Increment Financing,808170.57,0,808170.57,0,808170.57,0
2021,Supreme Court,Coronavirus Relief Fund,Civil Legal Services,Legal Services,3290970.5,0,3290970.5,0,3290970.5,0
2021,Supreme Court,Federal,Supreme Court Operations,State Court Administration,5086463.13,0,4351850.52,734612.61,4353897.1,2046.58
2021,Supreme Court,Federal,Supreme Court Operations,Supreme Court Operations,326901,0,120428.22,206472.78,120428.22,0
2021,Supreme Court,General,Civil Legal Services,Legal Services,14757116.44,0,14757116.44,0,14757432.49,316.05
2021,Supreme Court,General,Supreme Court Operations,Law Library Operations,2294207.91,0,2294207.91,0,2305407.9,11199.99
2021,Supreme Court,General,Supreme Court Operations,State Court Administration,34573420.1,0,34573420.1,0,34841944.58,268524.48
2021,Supreme Court,General,Supreme Court Operations,Supreme Court Operations,6407029.6,0,6407029.6,0,6437866.57,30836.97
2021,Supreme Court,Gift,Supreme Court Operations,State Court Administration,50000,0,0,50000,0,0
2021,Supreme Court,Gift,Supreme Court Operations,Supreme Court Operations,2211767.96,0,1080553.81,1131214.15,1080553.87,0.06
2021,Supreme Court,Other Misc Special Revenue,Supreme Court Operations,State Court Administration,21716.79,0,15049.99,6666.8,15125.99,76
2021,Supreme Court,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Supreme Court,Restrict Misc Special Revenue,Civil Legal Services,Legal Services,2234580.73,0,2223433.73,11147,2224073.45,639.72
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Cle Board,917969.92,0,773199.71,144770.21,934978.88,161779.17
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Client Security Board,437527.33,0,49161.13,388366.2,378514.53,329353.4
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Law Examiners Board,2725988.32,0,2094050.94,631937.38,2094050.94,0
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyer Assistance,768007,0,577319,190688,577319,0
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyers Board,0,0,0,0,0,0
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Legal Cerification Board,79106.74,0,45431.77,33674.97,50215.91,4784.14
2021,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Professional Responsibility Bd,4781108.46,0,3995329.12,785779.34,3995329.12,0
2021,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Law Library Operations,244644.7,0,238389.85,6254.85,238389.85,0
2021,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,State Court Administration,130940.95,0,123205.95,7735,129693.81,6487.86
2021,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Supreme Court Operations,1890173.85,0,1173953.83,716220.02,1190602.41,16648.58
2021,Tax Court,General,Tax Court,Tax Court,1693478.18,0,1693478.18,0,1753612.56,60134.38
2021,Tax Court,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Teachers Retirement Assoc,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Teachers Retirement Assoc,Teachers Retirement,Teachers Retirement Assoc,Teachers Retire Asn,1965356467.51,0,1965356467.51,0,1966040195.09,683727.58
2021,Transportation Dept,911 Emergency,State Roads,Statewide Radio Communications,10047071.54,0,10047071.54,0,10047071.54,0
2021,Transportation Dept,Air Transportation Revolving,Multimodal Systems,Aeronautics,774112.56,0,774112.56,0,774112.56,0
2021,Transportation Dept,Building Construction-Bonded,Local Roads,County State Aid Roads,0,0,0,0,0,0
2021,Transportation Dept,Coronavirus Relief Fund,Multimodal Systems,Transit,563676.11,0,563676.11,0,563676.11,0
2021,Transportation Dept,County State Aid Highway,Local Roads,County State Aid Roads,762137014.9,0,762137014.9,0,762137014.9,0
2021,Transportation Dept,Endowment,State Roads,Operations And Maintenance,0,0,0,0,0,0
2021,Transportation Dept,Environment & Natural Resource,State Roads,Operations And Maintenance,121436.15,0,121436.15,0,121436.15,0
2021,Transportation Dept,Federal,Local Roads,County State Aid Roads,164541800.6,0,164541800.6,0,164541800.6,0
2021,Transportation Dept,Federal,Local Roads,Municipal State Aid Roads,0,0,0,0,0,0
2021,Transportation Dept,Federal,Multimodal Systems,Aeronautics,194813470.81,0,194813470.81,0,194813470.81,0
2021,Transportation Dept,Federal,Multimodal Systems,Freight,5027409.97,0,5027409.97,0,5027409.97,0
2021,Transportation Dept,Federal,Multimodal Systems,Transit,42470784.03,78374.4,42392409.63,0,42470784.03,0
2021,Transportation Dept,Federal,State Roads,Operations And Maintenance,296419.97,0,296419.97,0,296419.97,0
2021,Transportation Dept,Federal,State Roads,Program Planning & Delivery,27640797.03,0,27640797.03,0,27640797.03,0
2021,Transportation Dept,Federal,State Roads,State Road Construction,145101,0,145101,0,145101,0
2021,Transportation Dept,General,Agency Management,Agency Services - Transportation,401046.48,0,401046.48,0,401046.48,0
2021,Transportation Dept,General,Agency Management,Building Services,54000,0,54000,0,54000,0
2021,Transportation Dept,General,Multimodal Systems,Freight,1153996.65,0,1153996.65,0,1153996.65,0
2021,Transportation Dept,General,Multimodal Systems,Passenger Rail,313646.55,0,313646.55,0,313646.55,0
2021,Transportation Dept,General,Multimodal Systems,Transit,18706163.57,0,18706163.57,0,18706163.57,0
2021,Transportation Dept,General,State Roads,Program Planning & Delivery,951447.78,0,951447.78,0,951447.78,0
2021,Transportation Dept,General,State Roads,Statewide Radio Communications,2999.97,0,2999.97,0,2999.97,0
2021,Transportation Dept,Hanger Loan Revolving,Multimodal Systems,Aeronautics,0,0,0,0,0,0
2021,Transportation Dept,Highway Users Tax Distribution,Agency Management,Agency Services - Transportation,131825,0,131825,0,131825,0
2021,Transportation Dept,Highway Users Tax Distribution,State Roads,Program Planning & Delivery,0,0,0,0,0,0
2021,Transportation Dept,Municipal State Aid Street,Local Roads,Municipal State Aid Roads,175709003.82,0,175709003.82,0,175709003.82,0
2021,Transportation Dept,Other Misc Special Revenue,Agency Management,Agency Services - Transportation,8057.93,0,8057.93,0,8057.93,0
2021,Transportation Dept,Other Misc Special Revenue,Agency Management,Building Services,954475.67,0,954475.67,0,954475.67,0
2021,Transportation Dept,Other Misc Special Revenue,Multimodal Systems,Freight,97477.11,0,97477.11,0,97477.11,0
2021,Transportation Dept,Other Misc Special Revenue,Multimodal Systems,Transit,0,0,0,0,0,0
2021,Transportation Dept,Other Misc Special Revenue,State Roads,Operations And Maintenance,306408.57,0,306408.57,0,306408.57,0
2021,Transportation Dept,Other Misc Special Revenue,State Roads,Program Planning & Delivery,991068.52,0,991068.52,0,991068.52,0
2021,Transportation Dept,Other Misc Special Revenue,State Roads,Statewide Radio Communications,1390839.87,0,1390839.87,0,1390839.87,0
2021,Transportation Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Transportation Dept,Restrict Misc Special Revenue,Agency Management,Agency Services - Transportation,0,0,0,0,0,0
2021,Transportation Dept,Restrict Misc Special Revenue,Local Roads,County State Aid Roads,704126.91,0,704126.91,0,704126.91,0
2021,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Aeronautics,26000,0,26000,0,26000,0
2021,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Freight,1220815.75,0,1220815.75,0,1220815.75,0
2021,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Passenger Rail,0,0,0,0,0,0
2021,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Transit,13026734.33,0,13026734.33,0,13026734.33,0
2021,Transportation Dept,Restrict Misc Special Revenue,State Roads,Operations And Maintenance,10529574.21,0,10529574.21,0,10530624.21,1050
2021,Transportation Dept,Restrict Misc Special Revenue,State Roads,Program Planning & Delivery,10231233.58,0,10231233.58,0,10231233.58,0
2021,Transportation Dept,Restrict Misc Special Revenue,State Roads,State Road Construction,15280585.17,0,15280585.17,0,15280585.17,0
2021,Transportation Dept,Restrict Misc Special Revenue,State Roads,Statewide Radio Communications,4309865.76,0,4309865.76,0,4309865.76,0
2021,Transportation Dept,State Airports,Agency Management,Agency Services - Transportation,46162.89,0,46162.89,0,46162.89,0
2021,Transportation Dept,State Airports,Multimodal Systems,Aeronautics,29603261.5,364135.21,29239126.29,0,29603261.5,0
2021,Transportation Dept,Transit Assistance,Multimodal Systems,Transit,55209318.05,9796.8,55199521.25,0,55209318.05,0
2021,Transportation Dept,Transportation-Loc Bridge&Road,Local Roads,County State Aid Roads,12769591.09,0,12769591.09,0,12769591.09,0
2021,Transportation Dept,Trunk Highway,Agency Management,Agency Services - Transportation,57840369.98,0,57840369.98,0,57840369.98,0
2021,Transportation Dept,Trunk Highway,Agency Management,Building Services,43400319.16,0,43400319.16,0,43400319.16,0
2021,Transportation Dept,Trunk Highway,Multimodal Systems,Aeronautics,1163988.44,0,1163988.44,0,1163988.44,0
2021,Transportation Dept,Trunk Highway,Multimodal Systems,Freight,5092513.63,0,5092513.63,0,5092513.63,0
2021,Transportation Dept,Trunk Highway,Multimodal Systems,Transit,970838.37,0,970838.37,0,970838.37,0
2021,Transportation Dept,Trunk Highway,State Roads,Debt Service,-49500,0,-49500,0,-49500,0
2021,Transportation Dept,Trunk Highway,State Roads,Operations And Maintenance,397232280.69,133353.84,397098926.85,0,397232280.69,0
