Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2023,Transportation Dept,General,Multimodal Systems,Transit,21623437.76,0,21623437.76,0,21642862.8,19425.04
2023,Transportation Dept,General,State Roads,Program Planning & Delivery,3639535.47,0,3639535.47,0,3639535.47,0
2023,Transportation Dept,General,State Roads,Statewide Radio Communications,2999.98,0,2999.98,0,2999.98,0
2023,Transportation Dept,Hanger Loan Revolving,Multimodal Systems,Aeronautics,705061.04,0,705061.04,0,705061.04,0
2023,Transportation Dept,Highway Users Tax Distribution,Agency Management,Agency Services - Transportation,71198,0,71198,0,71198,0
2023,Transportation Dept,Highway Users Tax Distribution,State Roads,Program Planning & Delivery,0,0,0,0,0,0
2023,Transportation Dept,Municipal State Aid Street,Local Roads,Municipal State Aid Roads,200919360.8,388.53,200918972.27,0,200919656.45,295.65
2023,Transportation Dept,Other Misc Special Revenue,Agency Management,Agency Services - Transportation,1500,0,1500,0,1500,0
2023,Transportation Dept,Other Misc Special Revenue,Agency Management,Building Services,907214.5,0,907214.5,0,907214.5,0
2023,Transportation Dept,Other Misc Special Revenue,Multimodal Systems,Freight,0,0,0,0,0,0
2023,Transportation Dept,Other Misc Special Revenue,Multimodal Systems,Transit,0,0,0,0,0,0
2023,Transportation Dept,Other Misc Special Revenue,State Roads,Operations And Maintenance,331389.17,0,331389.17,0,331389.17,0
2023,Transportation Dept,Other Misc Special Revenue,State Roads,Program Planning & Delivery,1006499.95,9529.51,996970.44,0,1006499.95,0
2023,Transportation Dept,Other Misc Special Revenue,State Roads,State Road Construction,32806358.22,0,32806358.22,0,32806358.22,0
2023,Transportation Dept,Other Misc Special Revenue,State Roads,Statewide Radio Communications,919209.12,0,919209.12,0,919209.12,0
2023,Transportation Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Transportation Dept,Restrict Misc Special Revenue,Agency Management,Agency Services - Transportation,0,0,0,0,0,0
2023,Transportation Dept,Restrict Misc Special Revenue,Agency Management,Building Services,757479.77,0,757479.77,0,757479.77,0
2023,Transportation Dept,Restrict Misc Special Revenue,Local Roads,County State Aid Roads,863746.26,0,863746.26,0,863746.26,0
2023,Transportation Dept,Restrict Misc Special Revenue,Local Roads,Municipal State Aid Roads,0,0,0,0,0,0
2023,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Freight,8792567.23,9500,8783067.23,0,8792567.23,0
2023,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Passenger Rail,0,0,0,0,0,0
2023,Transportation Dept,Restrict Misc Special Revenue,Multimodal Systems,Transit,15396887.78,0,15396887.78,0,15396887.78,0
2023,Transportation Dept,Restrict Misc Special Revenue,State Roads,Operations And Maintenance,19462160.28,283736.56,19178423.72,0,19462160.28,0
2023,Transportation Dept,Restrict Misc Special Revenue,State Roads,Program Planning & Delivery,7033179.7,0,7033179.7,0,7035179.7,2000
2023,Transportation Dept,Restrict Misc Special Revenue,State Roads,State Road Construction,1929921.79,0,1890752.66,39169.13,1891052.66,300
2023,Transportation Dept,Restrict Misc Special Revenue,State Roads,Statewide Radio Communications,2279267.48,0,2279267.48,0,2279267.48,0
2023,Transportation Dept,State Airports,Agency Management,Agency Services - Transportation,46228.77,0,46228.77,0,46228.77,0
2023,Transportation Dept,State Airports,Multimodal Systems,Aeronautics,25028157.4,1135775.57,23892381.83,0,25028173.74,16.34
2023,Transportation Dept,Transit Assistance,Multimodal Systems,Transit,71793769.25,2100338.94,69693430.31,0,71793769.25,0
2023,Transportation Dept,Transportation-Loc Bridge&Road,Local Roads,County State Aid Roads,184802350.62,0,95768694.48,89033656.14,184802350.62,89033656.14
2023,Transportation Dept,Transportation-Loc Bridge&Road,Local Roads,Municipal State Aid Roads,41800000,0,4310036.71,37489963.29,41800000,37489963.29
2023,Transportation Dept,Trunk Highway,Agency Management,Agency Services - Transportation,71840141.85,215.99,71839925.86,0,71891146.42,51004.57
2023,Transportation Dept,Trunk Highway,Agency Management,Building Services,52371779.5,2412426.92,49959352.58,0,52422238.24,50458.74
2023,Transportation Dept,Trunk Highway,Multimodal Systems,Freight,5006687.16,0,5006687.16,0,5036630.55,29943.39
2023,Transportation Dept,Trunk Highway,Multimodal Systems,Transit,0,0,0,0,0,0
2023,Transportation Dept,Trunk Highway,State Roads,Debt Service,0,0,0,0,0,0
2023,Transportation Dept,Trunk Highway,State Roads,Operations And Maintenance,441579799.995,777067.515,440802732.48,0,442365956.515,786156.52
2023,Transportation Dept,Trunk Highway,State Roads,Program Planning & Delivery,273095588.49,13404.42,273082184.07,0,273101515.06,5926.57
2023,Transportation Dept,Trunk Highway,State Roads,State Road Construction,1341310053.26,74963304.93,1266346748.33,0,1344741488.5,3431435.24
2023,Transportation Dept,Trunk Highway,State Roads,Statewide Radio Communications,7681228.21,0,7681228.21,0,7681228.21,0
2023,Transportation Dept,Trunk Highway Bond Fund,Agency Management,Building Services,87440000,70087605.25,1912394.75,15440000,87440000,15440000
2023,Transportation Dept,Trunk Highway Bond Fund,State Roads,Debt Service,0,0,0,0,0,0
2023,Transportation Dept,Trunk Highway Bond Fund,State Roads,State Road Construction,308150000,31960896.08,107218691.54,168970412.38,157395987.06,18216399.44
2023,Trial Courts,ARP-State Fiscal Recovery,Trial Courts,Trial Courts,4807265.37,0,4807265.37,0,4807265.37,0
2023,Trial Courts,Federal,Trial Courts,Trial Courts,11602269.76,0,7804428.29,3797841.47,7888423.85,83995.56
2023,Trial Courts,General,Trial Courts,Trial Courts,348700402.82,92723.05,348607679.77,0,349318048.94,617646.12
2023,Trial Courts,Gift,Trial Courts,Trial Courts,84019.14,0,82549.14,1470,82549.14,0
2023,Trial Courts,Miscellaneous Agency,Trial Courts,Trial Courts,10288542.48,0,2601757.16,7686785.32,2601757.16,0
2023,Trial Courts,Other Misc Special Revenue,Trial Courts,Trial Courts,32565.3,0,32565.3,0,32565.3,0
2023,Trial Courts,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Trial Courts,Restrict Misc Special Revenue,Trial Courts,Trial Courts,1965939.16,0,1557962.04,407977.12,1562037.04,4075
2023,Uniform Laws Commission,General,Uniform Laws Cmsn,Uniform Laws Cmsn,87469.25,0,87469.25,0,87469.25,0
2023,Uniform Laws Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2023,University Of Minnesota,Building Construction-Bonded,Maintenance and Operations,University Maintenance and Ops,135950000,23015473.35,104795969.99,8138556.66,135950000,8138556.66
2023,University Of Minnesota,Clean Water Fund,LCMR/MN Resources,LCMR/MN Resources,1200000,0,1200000,0,1200000,0
2023,University Of Minnesota,Clean Water Fund,Special Projects,Special Projects,95000,0,95000,0,95000,0
2023,University Of Minnesota,Environment & Natural Resource,LCMR/MN Resources,LCMR/MN Resources,15153302.36,851043.66,14302258.7,0,15153302.36,0
2023,University Of Minnesota,General,Agriculture Special,Agriculture Special,42922000,0,42922000,0,42922000,0
2023,University Of Minnesota,General,Health Science Special,Health Science Special,9204000,0,9204000,0,9204000,0
2023,University Of Minnesota,General,Maintenance and Operations,University Maintenance and Ops,621818000,0,621818000,0,621818000,0
2023,University Of Minnesota,General,System Specials,System Specials,7431000,0,7431000,0,7431000,0
2023,University Of Minnesota,General,Technology Special,Technology Special,1140000,0,1140000,0,1140000,0
2023,University Of Minnesota,General,U/mayo Partnership,U/mayo Partnership,7991000,0,7991000,0,7991000,0
2023,University Of Minnesota,Health Care Access,Health Science Special,Health Science Special,2157000,0,2157000,0,2157000,0
2023,University Of Minnesota,Miscellaneous Agency,Permanent University Fund,Permanent Unversity Fund,1228286.89,0,1228286.89,0,1228286.89,0
2023,University Of Minnesota,Restrict Misc Special Revenue,Health Science Special,Tobacco Medical Education,22250000,0,22250000,0,22250000,0
2023,University Of Minnesota,Restrict Misc Special Revenue,Special Projects,Special Projects,113150.06,0,113150.06,0,113150.06,0
2023,Veterans Affairs Dept,ARP-State Fiscal Recovery,Veterans Programs And Services,Programs and Services,173820,0,173820,0,173820,0
2023,Veterans Affairs Dept,Federal,Veterans Health Care,Bemidji Veterans Home,20993125.79,0,20993125.79,0,20993125.79,0
2023,Veterans Affairs Dept,Federal,Veterans Health Care,Montivideo Veterans Home,21497352.97,0,21497352.97,0,21497352.97,0
2023,Veterans Affairs Dept,Federal,Veterans Health Care,Preston Veterans Home,12810408.9,14219.07,12796189.83,0,12810408.9,0
2023,Veterans Affairs Dept,Federal,Veterans Health Care,Veterans Health Care,913208.99,0,913208.99,0,913208.99,0
2023,Veterans Affairs Dept,Federal,Veterans Programs And Services,Programs and Services,8060494.77,0,7976501.55,83993.22,8060040.62,83539.07
2023,Veterans Affairs Dept,General,Veterans Health Care,Veterans Health Care,452314.73,0,452314.73,0,452314.73,0
2023,Veterans Affairs Dept,General,Veterans Programs & Services,Claims and Outreach,6824894.39,0,6824894.39,0,6824894.39,0
2023,Veterans Affairs Dept,General,Veterans Programs & Services,Programs and Services,20902829.14,0,20902829.14,0,20926982.14,24153
2023,Veterans Affairs Dept,General,Veterans Programs & Services,Veterans Services,3422619.77,0,3422619.77,0,3422619.77,0
2023,Veterans Affairs Dept,General,Veterans Programs And Services,Programs and Services,22357270.99,0,22357270.99,0,22357270.99,0
2023,Veterans Affairs Dept,General Projects,Veterans Health Care,Bemidji Veterans Home,0,0,0,0,0,0
2023,Veterans Affairs Dept,General Projects,Veterans Health Care,Montivideo Veterans Home,133555.03,0,62734.07,70820.96,133555.03,70820.96
2023,Veterans Affairs Dept,General Projects,Veterans Health Care,Preston Veterans Home,31858.5,0,0,31858.5,31858.5,31858.5
2023,Veterans Affairs Dept,General Projects,Veterans Health Care,Veterans Health Care,0,0,0,0,0,0
2023,Veterans Affairs Dept,General Projects,Veterans Programs And Services,Veterans Services,500000,0,500000,0,500000,0
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Bemidji Veterans Home,264873.69,0,264873.69,0,264873.69,0
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Fergus Falls Veterans Home,117665.25,0,117665.25,0,117665.25,0
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Hastings Veterans Home,62771.57,0,62771.57,0,62771.57,0
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Luverne Veterans Home,101196.46,0,101196.46,0,105020.18,3823.72
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Minneapolis Veterans Homes,127888.03,0,127888.03,0,134279.79,6391.76
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Montivideo Veterans Home,0,0,0,0,0,0
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Preston Veterans Home,580474.91,0,580474.91,0,585161.83,4686.92
2023,Veterans Affairs Dept,Gift,Veterans Health Care,Silver Bay Veterans Homes,89866.26,0,75112.44,14753.82,75112.44,0
2023,Veterans Affairs Dept,Gift,Veterans Programs & Services,Programs and Services,9467.9,0,9467.9,0,9467.9,0
2023,Veterans Affairs Dept,Gift,Veterans Programs & Services,Veterans Services,31811.52,0,30938.58,872.94,30938.58,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Bemidji Veterans Home,0,0,0,0,0,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Fergus Falls Veterans Home,84764.27,0,43000,41764.27,43000,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Hastings Veterans Home,1546616.48,0,752119.92,794496.56,752119.92,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Luverne Veterans Home,46042.46,0,37677,8365.46,37677,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Minneapolis Veterans Homes,611902.81,0,611902.81,0,611902.81,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Montivideo Veterans Home,0,0,0,0,0,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Preston Veterans Home,0,0,0,0,0,0
2023,Veterans Affairs Dept,Miscellaneous Agency,Veterans Health Care,Silver Bay Veterans Homes,97961.98,0,90500,7461.98,90500,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Bemidji Veterans Home,67.25,0,67.25,0,67.25,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Fergus Falls Veterans Home,17159022.78,0,16944969.18,214053.6,16944969.18,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Hastings Veterans Home,10601197.98,0,10552013.85,49184.13,10552013.85,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Luverne Veterans Home,13463200.27,0,13463200.27,0,13466266.13,3065.86
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Minneapolis Veterans Homes,61516013.96,1200,61493088.62,21725.34,61514082.22,19793.6
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Montivideo Veterans Home,67.25,0,67.25,0,67.25,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Preston Veterans Home,8652.61,0,8652.61,0,8652.61,0
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Silver Bay Veterans Homes,14148193.27,0,14148193.27,0,14167145.26,18951.99
2023,Veterans Affairs Dept,Other Misc Special Revenue,Veterans Health Care,Veterans Health Care,13231746.74,0,13206867.07,24879.67,13258579.92,51712.85
2023,Veterans Affairs Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Veterans Affairs Dept,Restrict Misc Special Revenue,Veterans Health Care,Hastings Veterans Home,208230.68,0,208230.68,0,208230.68,0
2023,Veterans Affairs Dept,Restrict Misc Special Revenue,Veterans Health Care,Veterans Health Care,21306.98,0,21306.98,0,21306.98,0
2023,Veterans Affairs Dept,Restrict Misc Special Revenue,Veterans Programs & Services,Claims and Outreach,395011.5,0,393011.5,2000,393011.5,0
2023,Veterans Affairs Dept,Restrict Misc Special Revenue,Veterans Programs & Services,Programs and Services,769944.55,0,661259.54,108685.01,661259.54,0
2023,Veterinary Medicine Board,Health Related Boards,Veterinary Medicine Board Of,Veterinary Medicine Board Of,323737.22,0,323737.22,0,325805.01,2067.79
2023,Veterinary Medicine Board,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Veterinary Medicine Board,Restrict Misc Special Revenue,Veterinary Medicine Board Of,Veterinary Medicine Board Of,8512,0,8512,0,8512,0
2023,Water & Soil Resources Board,Building Construction-Bonded,Local Water Management,Grants To Local Govt,10700000,5640006.4,75578.98,5588397.11,10700000,4984414.62
2023,Water & Soil Resources Board,Building Construction-Bonded,Resource Protection Rules/laws,Resource Protection Rules/Laws,12000000,5978170.93,1282902.57,5042285.31,12000000,4738926.5
2023,Water & Soil Resources Board,Clean Water Fund,Board Admin & Agency Ops,Board Admin & Agency Ops,805118.02,0,805118.02,0,805118.02,0
2023,Water & Soil Resources Board,Clean Water Fund,Local Conservation Delivery,Local Conservation Delivery,62512213.38,5445092.64,57067120.74,0,62754452.29,242238.91
2023,Water & Soil Resources Board,Clean Water Fund,Long-term Resource Protection,Permanent Protection,5048797.88,0,5048797.88,0,5053581.68,4783.8
2023,Water & Soil Resources Board,Clean Water Fund,Permanent Resource Protection,Permanent Protection,0,0,0,0,0,0
2023,Water & Soil Resources Board,Environment & Natural Resource,Local Conservation Delivery,Local Conservation Delivery,1116619.83,260880.31,855739.52,0,1363825.33,247205.5
2023,Water & Soil Resources Board,Environment & Natural Resource,Long-term Resource Protection,Permanent Protection,1041219.16,0,1041219.16,0,1041219.16,0
2023,Water & Soil Resources Board,Federal,Local Conservation Delivery,Local Conservation Delivery,549477.49,0,549477.49,0,549477.49,0
2023,Water & Soil Resources Board,Federal,Long-term Resource Protection,Permanent Protection,1005472.45,0,1005472.45,0,1005472.45,0
2023,Water & Soil Resources Board,Federal,Resource Protection Rules/laws,Resource Protection Rules/Laws,283747.67,0,257254.96,26492.71,257254.96,0
2023,Water & Soil Resources Board,General,Board Admin & Agency Ops,Board Admin & Agency Ops,5622507.92,0,5622507.92,0,5622507.92,0
2023,Water & Soil Resources Board,General,Local Conservation Delivery,Local Conservation Delivery,4188601.91,0,4188601.91,0,4215266.35,26664.44
2023,Water & Soil Resources Board,General,Local Water Management,Grants To Local Govt,0,0,0,0,0,0
2023,Water & Soil Resources Board,General,Long-term Resource Protection,Permanent Protection,112672.45,0,112672.45,0,112672.45,0
2023,Water & Soil Resources Board,General,Resource Protection Rules/laws,Resource Protection Rules/Laws,951681.34,0,951681.34,0,951681.34,0
2023,Water & Soil Resources Board,Other Misc Special Revenue,Local Conservation Delivery,Local Conservation Delivery,1199556.3,0,1199556.3,0,1199556.3,0
2023,Water & Soil Resources Board,Other Misc Special Revenue,Long-term Resource Protection,Permanent Protection,149642.41,0,149642.41,0,149642.41,0
2023,Water & Soil Resources Board,Other Misc Special Revenue,Resource Protection Rules/laws,Resource Protection Rules/Laws,6249061.46,4466.61,6244594.85,0,6249061.46,0
